Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
cov_nii_6584_ew_halpha_ew,280,23,-1401.6539306640625,0.970397174358368,6.474864798214247e-05,0.9383172114245072,0.0001527959439331
cov_nii_6584_ew_oiii_5007_ew,280,38,-1442.61865234375,0.9067596793174744,4.765609389228207e-05,0.787410838700042,0.0001092730445815
cov_nii_6584_ew_hbeta_ew,280,25,-1455.0660400390625,0.9638375639915466,4.848432032635221e-05,0.9298217212442812,0.0001030472955047
cov_halpha_ew_oiii_5007_ew,280,26,-1362.291259765625,0.9455549120903016,8.141226488837472e-05,0.91058161174097,0.0001459100887895
cov_halpha_ew_hbeta_ew,280,16,-1370.35888671875,0.9631099700927734,8.81781722945883e-05,0.9303876770623108,0.0001820037737277
cov_oiii_5007_ew_hbeta_ew,280,23,-1392.356201171875,0.9492082595825196,6.8889116003489e-05,0.917809736560439,0.0001199401411228
nii_6584_ew_mean,110,26,-1273.885009765625,0.990390419960022,0.0001569158221998,0.9693985743734792,0.0005096162445813
halpha_ew_mean,110,26,-1203.869140625,0.9965529441833496,0.0002420341213832,0.9897598933233072,0.0007201771054453
oiii_5007_ew_mean,110,43,-1156.2886962890625,0.9968317747116088,0.0002908083021707,0.9887375648797968,0.0010046227639148
hbeta_ew_mean,110,24,-1246.48388671875,0.9967585802078248,0.0001947639005214,0.9896911211683452,0.00062394498979
nii_6584_ew_std,110,22,-1296.431884765625,0.9625547528266908,0.0001396028790729,0.9234847887633696,0.0003214884613623
halpha_ew_std,110,29,-1249.2587890625,0.9695956707000732,0.0001729627219911,0.9376293797326396,0.0003857570702909
oiii_5007_ew_std,110,29,-1218.18359375,0.936040997505188,0.0002057866275463,0.855121008686584,0.0005604454937647
hbeta_ew_std,110,24,-1277.6405029296875,0.955649435520172,0.0001582343741486,0.9096780230758668,0.000347859939517
cov_nii_6584_ew_halpha_ew,110,30,-1402.6102294921875,0.970585286617279,6.433719752437779e-05,0.9396174650281776,0.0001495750539359
cov_nii_6584_ew_oiii_5007_ew,110,26,-1440.7529296875,0.9023858308792114,4.989161351601656e-05,0.7896198850688716,0.0001081375717245
cov_nii_6584_ew_hbeta_ew,110,21,-1454.3880615234375,0.963673770427704,4.870396488341202e-05,0.928474807479276,0.0001050250559061
cov_halpha_ew_oiii_5007_ew,110,25,-1366.9439697265625,0.9454247951507568,8.160680684945012e-05,0.9114702037275308,0.0001444601125802
cov_halpha_ew_hbeta_ew,110,16,-1370.35888671875,0.9631099700927734,8.817814231175085e-05,0.930388966161244,0.000182000403335
cov_oiii_5007_ew_hbeta_ew,110,35,-1394.26318359375,0.9546319842338562,6.15328923244971e-05,0.9112863939792426,0.000129459646196
nii_6584_ew_mean,170,28,-1279.750244140625,0.9913561344146729,0.0001411468070434,0.9696976620710178,0.0005046354325407
halpha_ew_mean,170,26,-1203.0533447265625,0.9965341091156006,0.0002433539361476,0.9895512154228802,0.0007348532266074
oiii_5007_ew_mean,170,37,-1154.0567626953125,0.9966750144958496,0.0003051941744968,0.9892314083602518,0.0009605713312556
hbeta_ew_mean,170,31,-1237.807373046875,0.9969951510429382,0.0001805513507485,0.989428764315547,0.0006398241408125
nii_6584_ew_std,170,20,-1301.6248779296875,0.9626002311706544,0.0001394332623432,0.9255293833431452,0.0003128978353294
halpha_ew_std,170,20,-1252.7913818359375,0.967173159122467,0.0001867438722191,0.9375490149670048,0.0003862541196454
oiii_5007_ew_std,170,28,-1222.0904541015625,0.9333799481391908,0.0002143484276156,0.8585812723180885,0.0005470599149314
hbeta_ew_std,170,19,-1282.198486328125,0.95697683095932,0.0001534985235559,0.9144379432716002,0.0003295279055229
cov_nii_6584_ew_halpha_ew,170,21,-1401.80078125,0.9683828353881836,6.915444611039176e-05,0.9420397613833816,0.0001435747244011
cov_nii_6584_ew_oiii_5007_ew,170,29,-1442.6968994140625,0.9068082571029664,4.763127679153967e-05,0.7837007862373182,0.0001111800502147
cov_nii_6584_ew_hbeta_ew,170,20,-1453.0006103515625,0.963336169719696,4.915654453922852e-05,0.93007146130787,0.0001026805860529
cov_halpha_ew_oiii_5007_ew,170,28,-1362.5008544921875,0.9456308484077454,8.129864923583798e-05,0.9062677602849885,0.0001529492947205
cov_halpha_ew_hbeta_ew,170,23,-1366.0426025390625,0.9632803201675416,8.777096782838591e-05,0.927730000946521,0.0001889523578578
cov_oiii_5007_ew_hbeta_ew,170,26,-1393.22265625,0.9495007991790771,6.849233877762982e-05,0.9124144215836728,0.0001278135170269
nii_6584_ew_mean,310,25,-1274.6732177734375,0.9904407858848572,0.0001560935889388,0.9689292469693318,0.0005174321180017
halpha_ew_mean,310,19,-1208.800048828125,0.9965510964393616,0.0002421627582776,0.9891727107408876,0.0007614731061537
oiii_5007_ew_mean,310,32,-1158.992431640625,0.996673345565796,0.0003053467505212,0.9893629184715635,0.0009488404710909
hbeta_ew_mean,310,22,-1242.2269287109375,0.9967748522758484,0.0001937878069014,0.9896348057583578,0.0006273534805176
nii_6584_ew_std,310,21,-1297.08740234375,0.9627180099487304,0.0001389941525152,0.9252270964295286,0.0003141679325189
halpha_ew_std,310,24,-1252.3663330078125,0.9681614637374878,0.00018112151261,0.93723399086736,0.0003882025173562
oiii_5007_ew_std,310,28,-1221.861083984375,0.9354699850082396,0.0002076237636018,0.853660971145911,0.0005660934586834
hbeta_ew_std,310,20,-1281.3900146484375,0.9567443132400512,0.0001543280934888,0.9139059480303156,0.0003315767959343
cov_nii_6584_ew_halpha_ew,310,20,-1401.2237548828125,0.9682610034942628,6.942100970135434e-05,0.9396818267250844,0.0001494156220026
cov_nii_6584_ew_oiii_5007_ew,310,30,-1444.814697265625,0.9049936532974244,4.85587362129791e-05,0.7854784335159584,0.0001102663209863
cov_nii_6584_ew_hbeta_ew,310,22,-1454.5589599609375,0.9637150764465332,4.8648532871187855e-05,0.9287475606486304,0.000104624554826
cov_halpha_ew_oiii_5007_ew,310,29,-1363.12841796875,0.9458578824996948,8.095922225611093e-05,0.9084007723472108,0.0001494687133161
cov_halpha_ew_hbeta_ew,310,16,-1370.35986328125,0.9631102085113524,8.817763666700885e-05,0.9303835048852912,0.0001820146820257
cov_oiii_5007_ew_hbeta_ew,310,25,-1392.919677734375,0.9493986964225768,6.863082216214233e-05,0.9127333263857264,0.0001273481396773
nii_6584_ew_mean,450,35,-1272.66015625,0.9918018579483032,0.0001338680715698,0.9702768478851096,0.0004949900485937
halpha_ew_mean,450,24,-1207.724365234375,0.996526300907135,0.0002439056633347,0.914377086460866,0.0060217792625895
oiii_5007_ew_mean,450,26,-1154.0626220703125,0.9963247179985046,0.0003373503616507,0.9897294035312604,0.0009161495628037
hbeta_ew_mean,450,36,-1237.807861328125,0.9969951510429382,0.0001805506998738,0.9892207214903476,0.0006524159347956
nii_6584_ew_std,450,20,-1293.9796142578125,0.9619375467300416,0.0001419039388666,0.9273051006519616,0.0003054369315927
halpha_ew_std,450,22,-1253.1773681640625,0.9683331847190856,0.0001801447583895,0.9383940476096077,0.0003810276634211
oiii_5007_ew_std,450,25,-1219.6578369140625,0.9322907328605652,0.0002178529662863,0.8586523934114054,0.0005467847922521
hbeta_ew_std,450,20,-1281.42724609375,0.9567550420761108,0.0001542897809018,0.9139549227619128,0.0003313881779727
cov_nii_6584_ew_halpha_ew,450,25,-1403.35791015625,0.9716930985450744,6.191413698400932e-05,0.9379728000157294,0.0001536490938558
cov_nii_6584_ew_oiii_5007_ew,450,25,-1453.359619140625,0.9040539264678956,4.903904243090123e-05,0.7785939195008429,0.0001138050329427
cov_nii_6584_ew_hbeta_ew,450,15,-1456.8916015625,0.963061511516571,4.9524830368968656e-05,0.930490597919234,0.0001020651407183
cov_halpha_ew_oiii_5007_ew,450,26,-1362.2530517578125,0.9455410242080688,8.143301574205742e-05,0.9076023376012724,0.0001507715738008
cov_halpha_ew_hbeta_ew,450,16,-1370.3580322265625,0.9631097912788392,8.817866681977188e-05,0.9303897083151832,0.0001819984629484
cov_oiii_5007_ew_hbeta_ew,450,38,-1390.2471923828125,0.9549318552017212,6.11261693830028e-05,0.9096573416577506,0.0001318369200623
nii_6584_ew_mean,970,23,-1273.1656494140625,0.990344226360321,0.0001576702912449,0.9684814242086388,0.0005248898670728
halpha_ew_mean,970,21,-1205.9652099609375,0.9966007471084596,0.0002386753947403,0.9892554736526272,0.0007556524681373
oiii_5007_ew_mean,970,25,-1153.69921875,0.9963157773017884,0.0003381686086508,0.9894621517274363,0.0009399887452676
hbeta_ew_mean,970,23,-1241.83544921875,0.9967663884162904,0.0001942941888583,0.98956431263085,0.0006316200777336
nii_6584_ew_std,970,20,-1296.865966796875,0.962662935256958,0.0001391994991149,0.925665105810014,0.0003123275799992
halpha_ew_std,970,22,-1253.2274169921875,0.9683437347412108,0.0001800845567352,0.9379902698309638,0.000383524995214
oiii_5007_ew_std,970,28,-1215.1942138671875,0.9325371980667114,0.0002170599999134,0.8560722509014411,0.0005567657372454
hbeta_ew_std,970,20,-1281.427001953125,0.956754982471466,0.0001542900380337,0.9139549239541324,0.0003313881733811
cov_nii_6584_ew_halpha_ew,970,13,-1409.4285888671875,0.96787428855896,7.026681117631714e-05,0.9396552651282264,0.0001494814183837
cov_nii_6584_ew_oiii_5007_ew,970,27,-1443.24755859375,0.9039958715438844,4.906871759320546e-05,0.7832243966759482,0.0001114249194144
cov_nii_6584_ew_hbeta_ew,970,23,-1453.905029296875,0.9635565876960754,4.886106275137857e-05,0.9294902548475416,0.0001035340090055
cov_halpha_ew_oiii_5007_ew,970,26,-1367.5687255859375,0.9456515908241272,8.126763534487195e-05,0.906053643182092,0.0001532986842152
cov_halpha_ew_hbeta_ew,970,15,-1370.75634765625,0.9632076621055604,8.794475119116466e-05,0.929749028305786,0.000183673542511
cov_oiii_5007_ew_hbeta_ew,970,25,-1393.988525390625,0.9480513334274292,7.045823424119832e-05,0.9094903744046384,0.0001320805751506
nii_6584_ew_mean,670,35,-1280.0157470703125,0.9916548728942872,0.0001362683251031,0.9693360974065782,0.000510656695364
halpha_ew_mean,670,21,-1205.8292236328125,0.996597707271576,0.0002388919996687,0.9892158687978054,0.0007584378404589
oiii_5007_ew_mean,670,35,-1159.68701171875,0.996797502040863,0.0002939511282079,0.9887141729254494,0.0010067093543883
hbeta_ew_mean,670,23,-1237.5859375,0.9967827796936036,0.0001933107667993,0.989546428073594,0.0006327025407324
nii_6584_ew_std,670,17,-1296.7978515625,0.9626460075378418,0.0001392627592549,0.9263294383449516,0.0003095363017548
halpha_ew_std,670,20,-1252.879638671875,0.9671924710273744,0.000186634098636,0.9393073057976636,0.0003753792379039
oiii_5007_ew_std,670,27,-1216.0997314453125,0.9329432249069214,0.0002157536699149,0.858241527754412,0.0005483741724922
hbeta_ew_std,670,22,-1281.7745361328125,0.956855058670044,0.0001539329520949,0.9165369228060912,0.0003214440380215
cov_nii_6584_ew_halpha_ew,670,15,-1404.417724609375,0.96787428855896,7.026685136570882e-05,0.9396552879728688,0.0001494813617947
cov_nii_6584_ew_oiii_5007_ew,670,31,-1442.3968505859375,0.906621754169464,4.772660352228216e-05,0.7854733791120494,0.0001102689190026
cov_nii_6584_ew_hbeta_ew,670,20,-1453.0006103515625,0.963336169719696,4.915655498565133e-05,0.9300713654507156,0.0001026807268062
cov_halpha_ew_oiii_5007_ew,670,30,-1362.4739990234375,0.945621132850647,8.131324566515307e-05,0.906047017828258,0.0001533094952574
cov_halpha_ew_hbeta_ew,670,16,-1370.3582763671875,0.963109850883484,8.817847209974184e-05,0.930389723279524,0.0001819984238236
cov_oiii_5007_ew_hbeta_ew,670,27,-1389.4676513671875,0.948220670223236,7.022855333035534e-05,0.9150053049966606,0.0001240326443397
nii_6584_ew_mean,210,23,-1274.12890625,0.9904060363769532,0.0001566609802403,0.9695195723867748,0.0005076012223437
halpha_ew_mean,210,26,-1203.83984375,0.9965522885322572,0.0002420813210978,0.9894056549785336,0.0007450903562377
oiii_5007_ew_mean,210,34,-1157.314208984375,0.996635913848877,0.0003087822888611,0.989253440211422,0.0009586060636221
hbeta_ew_mean,210,26,-1233.32666015625,0.9965776801109314,0.0002056342289793,0.9899503670973722,0.0006082541274585
nii_6584_ew_std,210,17,-1296.7960205078125,0.9626455307006836,0.0001392644605835,0.9263431745029008,0.0003094785875276
halpha_ew_std,210,21,-1254.0413818359375,0.9674455523490906,0.0001851942530727,0.9389698369329964,0.0003774664546093
oiii_5007_ew_std,210,30,-1218.4295654296875,0.9339767694473268,0.0002124281894442,0.8540304049962243,0.000564664351987
hbeta_ew_std,210,22,-1278.9862060546875,0.9560455083847046,0.0001568212402436,0.912313293372438,0.0003377106381267
cov_nii_6584_ew_halpha_ew,210,23,-1400.668212890625,0.9681432247161864,6.96785616853305e-05,0.939219807696292,0.0001505601006368
cov_nii_6584_ew_oiii_5007_ew,210,28,-1447.4793701171875,0.903496026992798,4.932417991118254e-05,0.775073972500989,0.0001156143223867
cov_nii_6584_ew_hbeta_ew,210,25,-1454.4417724609375,0.9636867642402648,4.868653553414564e-05,0.9286581896475172,0.0001047557840343
cov_halpha_ew_oiii_5007_ew,210,27,-1367.8658447265625,0.9457591772079468,8.110678814790831e-05,0.90681107815481,0.0001520627258595
cov_halpha_ew_hbeta_ew,210,16,-1370.3582763671875,0.963109850883484,8.817851453248945e-05,0.9303897068796148,0.0001819984667017
cov_oiii_5007_ew_hbeta_ew,210,27,-1388.9119873046875,0.9497358798980712,6.817348666553003e-05,0.914638119249686,0.0001245684780075
nii_6584_ew_mean,660,24,-1275.0650634765625,0.9904657006263732,0.0001556861876067,0.9691192905625426,0.0005142672555714
halpha_ew_mean,660,19,-1212.3721923828125,0.9965178966522216,0.000244496240082,0.9893546656959336,0.0007486763846953
oiii_5007_ew_mean,660,37,-1158.6671142578125,0.9967756867408752,0.0002959564129727,0.9889372235552172,0.0009868129698339
hbeta_ew_mean,660,22,-1242.2354736328125,0.9967750310897828,0.0001937768251909,0.9896348737649776,0.0006273493644163
nii_6584_ew_std,660,17,-1296.7955322265625,0.962645411491394,0.0001392648885005,0.9263429327652628,0.0003094796032193
halpha_ew_std,660,22,-1252.990234375,0.9682936072349548,0.0001803696670768,0.9387345845924993,0.000378921470661
oiii_5007_ew_std,660,30,-1216.671875,0.9331985712051392,0.0002149320979167,0.8584837270478214,0.0005474372560949
hbeta_ew_std,660,20,-1280.766357421875,0.9565640687942504,0.0001549710650284,0.9134748008261816,0.0003332372870513
cov_nii_6584_ew_halpha_ew,660,15,-1404.417724609375,0.96787428855896,7.026680751081954e-05,0.9396552406007878,0.0001494814791412
cov_nii_6584_ew_oiii_5007_ew,660,23,-1449.932861328125,0.9050617218017578,4.852395205459619e-05,0.7786487379206768,0.0001137768557036
cov_nii_6584_ew_hbeta_ew,660,22,-1454.267333984375,0.9636445045471193,4.874314478125481e-05,0.928829624063684,0.0001045040558179
cov_halpha_ew_oiii_5007_ew,660,30,-1362.427978515625,0.9456045031547546,8.133808217038338e-05,0.9058515678254264,0.0001536284243705
cov_halpha_ew_hbeta_ew,660,16,-1370.359130859375,0.9631100296974182,8.817801994740474e-05,0.9303940769527832,0.0001819870409976
cov_oiii_5007_ew_hbeta_ew,660,24,-1392.1513671875,0.949138879776001,6.898321268066538e-05,0.9119395145120146,0.0001285065482791
nii_6584_ew_mean,610,28,-1274.9886474609375,0.9904608726501464,0.0001557655501589,0.9692057470814336,0.0005128274649219
halpha_ew_mean,610,19,-1209.9490966796875,0.9965774416923524,0.0002403148622036,0.9893367722222868,0.0007499348159269
oiii_5007_ew_mean,610,37,-1154.93896484375,0.9966945052146912,0.0003034045170117,0.989322778816252,0.0009524209766416
hbeta_ew_mean,610,23,-1237.58251953125,0.9967827200889589,0.0001933152902846,0.9895336198107476,0.0006334777609636
nii_6584_ew_std,610,20,-1296.8873291015625,0.9626682996749878,0.0001391796004562,0.9256526010235192,0.0003123801204615
halpha_ew_std,610,22,-1252.9898681640625,0.96829354763031,0.0001803701068704,0.9387337277891656,0.000378926769918
oiii_5007_ew_std,610,26,-1220.0599365234375,0.932472050189972,0.0002172696245989,0.8585487008061987,0.0005471859135796
hbeta_ew_std,610,20,-1281.4271240234375,0.956754982471466,0.0001542899797758,0.9139546817996737,0.0003313891059983
cov_nii_6584_ew_halpha_ew,610,20,-1400.68701171875,0.9681472182273864,6.966986316059691e-05,0.9394455886504876,0.000150000813114
cov_nii_6584_ew_oiii_5007_ew,610,29,-1442.276123046875,0.9065465927124025,4.7765024696167455e-05,0.7843065405454952,0.000110868686187
cov_nii_6584_ew_hbeta_ew,610,21,-1454.3876953125,0.9636736512184144,4.8704096713391744e-05,0.9284747713687016,0.0001050251089296
cov_halpha_ew_oiii_5007_ew,610,31,-1363.2305908203125,0.945894718170166,8.090405788350007e-05,0.9078114232548052,0.0001504303944655
cov_halpha_ew_hbeta_ew,610,16,-1370.3592529296875,0.963110089302063,8.817793296717023e-05,0.9303913748955874,0.0001819941056175
cov_oiii_5007_ew_hbeta_ew,610,37,-1389.8272705078125,0.9548054337501526,6.129759799826219e-05,0.9069361391289036,0.0001358079672602
nii_6584_ew_mean,890,24,-1276.4036865234375,0.9902294278144836,0.0001595446138117,0.9693765750142792,0.0005099826076048
halpha_ew_mean,890,26,-1203.869384765625,0.9965529441833496,0.0002420337122439,0.9897599153297784,0.0007201755577508
oiii_5007_ew_mean,890,40,-1150.2572021484375,0.996589720249176,0.0003130234644795,0.9895211228549818,0.0009347284497353
hbeta_ew_mean,890,23,-1242.5120849609375,0.9967809319496156,0.0001934197558807,0.9894911614317397,0.0006360475547588
nii_6584_ew_std,890,20,-1297.16552734375,0.9627374410629272,0.0001389217377032,0.9259600048375636,0.0003110885239593
halpha_ew_std,890,24,-1256.339599609375,0.9689937233924866,0.0001763869468363,0.9374098984525212,0.0003871145436531
oiii_5007_ew_std,890,29,-1217.15087890625,0.9334115386009216,0.0002142468126894,0.8576282967418158,0.0005507463767334
hbeta_ew_std,890,17,-1279.9891357421875,0.9563384056091307,0.0001557761291723,0.9149795296602016,0.0003274420764168
cov_nii_6584_ew_halpha_ew,890,30,-1406.8714599609375,0.9704379439353944,6.465940254197674e-05,0.9403735858981144,0.0001477020484393
cov_nii_6584_ew_oiii_5007_ew,890,28,-1442.19189453125,0.9064940810203552,4.77918559772834e-05,0.7844221669467759,0.0001108092530116
cov_nii_6584_ew_hbeta_ew,890,23,-1456.9310302734375,0.9642844200134276,4.788523986320068e-05,0.9300242179558944,0.0001027499565154
cov_halpha_ew_oiii_5007_ew,890,29,-1363.0028076171875,0.9458125233650208,8.102705403772313e-05,0.9068448367690564,0.0001520076396239
cov_halpha_ew_hbeta_ew,890,18,-1372.311279296875,0.964783251285553,8.4178490334416e-05,0.93152824011665,0.00017902173303
cov_oiii_5007_ew_hbeta_ew,890,25,-1391.1910400390625,0.9488121867179872,6.94263138984622e-05,0.9152881348221488,0.000123619911155
nii_6584_ew_mean,250,39,-1277.605712890625,0.9917983412742616,0.0001339260874775,0.9698985881861004,0.0005012893396672
halpha_ew_mean,250,25,-1205.623046875,0.9965929985046388,0.0002392206178552,0.9891419602751792,0.0007636357575874
oiii_5007_ew_mean,250,26,-1157.4742431640625,0.9965253472328186,0.0003189303972247,0.9892462263258184,0.0009592495508978
hbeta_ew_mean,250,29,-1242.0205078125,0.9970783591270448,0.00017555066598,0.9893675636089212,0.0006435283141659
nii_6584_ew_std,250,22,-1297.956787109375,0.9629334807395936,0.0001381907838632,0.9257004279268058,0.0003121791696009
halpha_ew_std,250,20,-1252.35107421875,0.9670766592025756,0.0001872928232689,0.9373382771471184,0.0003875575154374
oiii_5007_ew_std,250,29,-1217.8658447265625,0.9337280988693236,0.0002132282314522,0.858737422639295,0.0005464558677671
hbeta_ew_std,250,20,-1281.3902587890625,0.956744372844696,0.0001543278273506,0.9139059874299548,0.0003315766441932
cov_nii_6584_ew_halpha_ew,250,25,-1401.20458984375,0.968256950378418,6.942984872290264e-05,0.9386325066965168,0.0001520149183048
cov_nii_6584_ew_oiii_5007_ew,250,22,-1451.257080078125,0.9058960676193236,4.809749206940373e-05,0.7885549803322038,0.000108684943858
cov_nii_6584_ew_hbeta_ew,250,21,-1454.387939453125,0.9636737108230592,4.870400155195409e-05,0.9284738909109692,0.0001050264017625
cov_halpha_ew_oiii_5007_ew,250,28,-1361.8028564453125,0.9453773498535156,8.167775896345053e-05,0.9060538366713164,0.0001532983684856
cov_halpha_ew_hbeta_ew,250,16,-1370.359130859375,0.9631100296974182,8.817800997754881e-05,0.930384023303478,0.0001820133266038
cov_oiii_5007_ew_hbeta_ew,250,33,-1401.8363037109375,0.9554004073143004,6.049065485140548e-05,0.9076717047160896,0.0001347345573861
nii_6584_ew_mean,850,24,-1275.0648193359375,0.9904657006263732,0.0001556865335397,0.9691193075361628,0.0005142669729037
halpha_ew_mean,850,19,-1205.1431884765625,0.9963459372520448,0.000256567788132,0.9896081399389494,0.0007308497787425
oiii_5007_ew_mean,850,30,-1153.5218505859375,0.996432602405548,0.0003274458701525,0.989734539980184,0.0009156913853794
hbeta_ew_mean,850,25,-1237.8321533203125,0.9967880249023438,0.0001929936505012,0.989551406594156,0.0006324012157279
nii_6584_ew_std,850,17,-1293.6072998046875,0.960546851158142,0.0001470888057967,0.927184176932798,0.0003059450080887
halpha_ew_std,850,20,-1252.7916259765625,0.967173159122467,0.0001867436949423,0.937548912022548,0.0003862547563483
oiii_5007_ew_std,850,28,-1216.21240234375,0.9329935908317566,0.0002155914846503,0.8579322068335704,0.0005495707401563
hbeta_ew_std,850,20,-1281.3900146484375,0.9567442536354064,0.0001543281220283,0.9139058699254864,0.0003315770967419
cov_nii_6584_ew_halpha_ew,850,25,-1403.4732666015625,0.9697605967521667,6.614098523165819e-05,0.9398415082951886,0.0001490200708806
cov_nii_6584_ew_oiii_5007_ew,850,30,-1445.4522705078125,0.9053966403007508,4.835275569569104e-05,0.7903816024626129,0.0001077460410453
cov_nii_6584_ew_hbeta_ew,850,22,-1454.56201171875,0.9637158513069152,4.864750544241477e-05,0.9287982642246776,0.0001045501034933
cov_halpha_ew_oiii_5007_ew,850,26,-1364.603759765625,0.9445667266845704,8.288990600285633e-05,0.9053469081618054,0.0001544519119972
cov_halpha_ew_hbeta_ew,850,16,-1370.3582763671875,0.963109850883484,8.817855378342158e-05,0.9303897333576056,0.0001819983974741
cov_oiii_5007_ew_hbeta_ew,850,28,-1388.8192138671875,0.9497048258781432,6.821556944465058e-05,0.9144759658610886,0.0001248051082298
nii_6584_ew_mean,780,33,-1281.43505859375,0.9917334914207458,0.0001349850123279,0.9705209535528706,0.0004909248715263
halpha_ew_mean,780,23,-1205.6944580078125,0.9964789748191832,0.0002472288449916,0.9896224821897366,0.0007298411016863
oiii_5007_ew_mean,780,27,-1158.7681884765625,0.9963172078132628,0.0003380369851994,0.989648042432696,0.000923407070691
hbeta_ew_mean,780,22,-1239.638427734375,0.99671870470047,0.0001971609706858,0.9896606347794088,0.0006257901787717
nii_6584_ew_std,780,17,-1296.79541015625,0.9626453518867492,0.0001392649639773,0.9263428547938284,0.0003094799308263
halpha_ew_std,780,20,-1252.891845703125,0.9671950936317444,0.0001866189593113,0.9381491361301484,0.0003825424204396
oiii_5007_ew_std,780,24,-1219.01123046875,0.9319982528686525,0.0002187939933253,0.8580397789444154,0.0005491546114669
hbeta_ew_std,780,20,-1278.9921875,0.956047296524048,0.000156814867548,0.9116235891979056,0.0003403669180334
cov_nii_6584_ew_halpha_ew,780,22,-1400.887451171875,0.969234824180603,6.729104044732503e-05,0.9408523429982828,0.0001465161075192
cov_nii_6584_ew_oiii_5007_ew,780,26,-1446.646484375,0.906146764755249,4.796937857737757e-05,0.7839791062462326,0.0001110369908294
cov_nii_6584_ew_hbeta_ew,780,20,-1452.8975830078125,0.963310956954956,4.9190350040932494e-05,0.9305359333923372,0.0001019985717176
cov_halpha_ew_oiii_5007_ew,780,26,-1363.3011474609375,0.9440831542015076,8.36129010896302e-05,0.9066517649777084,0.000152322688047
cov_halpha_ew_hbeta_ew,780,16,-1370.3590087890625,0.9631100296974182,8.817811368765302e-05,0.9303859036368344,0.0001820084104087
cov_oiii_5007_ew_hbeta_ew,780,25,-1391.1910400390625,0.9488121867179872,6.942630560529828e-05,0.9152830832336428,0.0001236272829313
nii_6584_ew_mean,350,29,-1267.8323974609375,0.9899947047233582,0.0001633771243482,0.9696217967490472,0.0005058988442832
halpha_ew_mean,350,19,-1209.07568359375,0.9965574145317078,0.0002417180613201,0.9891593266197656,0.0007624143988485
oiii_5007_ew_mean,350,32,-1156.10205078125,0.9966086149215698,0.000311287517915,0.9891103895582358,0.0009713663540078
hbeta_ew_mean,350,31,-1240.8424072265625,0.9970552921295166,0.0001769346920948,0.9895886951373104,0.0006301443262971
nii_6584_ew_std,350,21,-1300.1966552734375,0.9622424244880676,0.0001407672336779,0.9254166694571418,0.0003133714171597
halpha_ew_std,350,22,-1253.227783203125,0.9683437943458556,0.0001800843688139,0.9379926378656626,0.0003835103491174
oiii_5007_ew_std,350,26,-1221.22802734375,0.932995855808258,0.0002155843073929,0.8568831206813131,0.0005536289931941
hbeta_ew_std,350,18,-1279.9320068359375,0.9563217759132384,0.0001558355161113,0.9119773282831316,0.0003390045512985
cov_nii_6584_ew_halpha_ew,350,22,-1404.5849609375,0.9699838757514954,6.565256336758263e-05,0.936918261875456,0.0001562613160701
cov_nii_6584_ew_oiii_5007_ew,350,24,-1449.6842041015625,0.9049041271209716,4.86044854114977e-05,0.7865275594065084,0.0001097270593442
cov_nii_6584_ew_hbeta_ew,350,20,-1457.3267822265625,0.9631685018539428,4.938138738435629e-05,0.926467981441686,0.0001079718080834
cov_halpha_ew_oiii_5007_ew,350,23,-1364.5501708984375,0.94454687833786,8.291957167270818e-05,0.9086188237660708,0.0001491129039293
cov_halpha_ew_hbeta_ew,350,16,-1370.359375,0.9631101489067078,8.81778050322482e-05,0.9303860904088485,0.0001820079220869
cov_oiii_5007_ew_hbeta_ew,350,28,-1388.7860107421875,0.9496936798095704,6.823070552923473e-05,0.9153480071049738,0.000123532539613
nii_6584_ew_mean,240,39,-1274.864501953125,0.9919214844703674,0.0001319151521567,0.9699581508521052,0.0005002974217567
halpha_ew_mean,240,27,-1204.823974609375,0.9964584708213806,0.0002486676900768,0.9893870905116188,0.000746395977797
oiii_5007_ew_mean,240,25,-1158.773681640625,0.9963173270225524,0.00033802471146,0.9893905048644878,0.0009463797316496
hbeta_ew_mean,240,23,-1242.5123291015625,0.9967809319496156,0.0001934194337453,0.9894911692203844,0.000636047083351
nii_6584_ew_std,240,23,-1297.684326171875,0.9628661274909972,0.0001384420913371,0.9253144292582678,0.0003138009924519
halpha_ew_std,240,17,-1252.738525390625,0.9671615362167358,0.0001868098078136,0.9379483730443356,0.0003837841233355
oiii_5007_ew_std,240,28,-1217.6806640625,0.933646321296692,0.000213491365088,0.8568739820918381,0.0005536643446363
hbeta_ew_std,240,17,-1282.80419921875,0.9556946754455566,0.0001580729770075,0.9167822027465276,0.000320499383485
cov_nii_6584_ew_halpha_ew,240,15,-1404.417724609375,0.96787428855896,7.026685136570882e-05,0.9396552879728688,0.0001494813617947
cov_nii_6584_ew_oiii_5007_ew,240,25,-1444.532470703125,0.9048146605491638,4.865021160369384e-05,0.7877678335418968,0.0001090895455121
cov_nii_6584_ew_hbeta_ew,240,21,-1454.3883056640625,0.963673770427704,4.870391799047982e-05,0.928474885313322,0.0001050249416174
cov_halpha_ew_oiii_5007_ew,240,26,-1362.9739990234375,0.9420575499534608,8.664181985179728e-05,0.9063869217689018,0.0001527548507919
cov_halpha_ew_hbeta_ew,240,16,-1370.3583984375,0.9631099104881288,8.817842336170012e-05,0.9303897566860496,0.0001819983364811
