combo,complexity_nii_6584_ew,complexity_halpha_ew,complexity_oiii_5007_ew,complexity_hbeta_ew,r2_nii_6584_ew,r2_halpha_ew,r2_oiii_5007_ew,r2_hbeta_ew,mse_test_nii_6584_ew,mse_test_halpha_ew,mse_test_oiii_5007_ew,mse_test_hbeta_ew,mse_total
43-46-43-45,43,46,43,45,0.5395240187644958,0.7461231350898743,0.5911560654640198,0.7217460870742798,0.0545001875961745,0.05643232816677107,0.11174325465546278,0.05084629435981709,0.27352206477822544
44-48-45-43,44,48,45,43,0.538781464099884,0.747119128704071,0.5912417769432068,0.7212280035018921,0.05460980322267459,0.056167790685154546,0.1118089871202269,0.05093583610717092,0.27352241713522696
43-49-45-44,43,49,45,44,0.5395240187644958,0.7463195323944092,0.5912417769432068,0.721671462059021,0.0545001875961745,0.05635883763550915,0.1118089871202269,0.050854788749363035,0.2735228011012736
43-45-44-44,43,45,44,44,0.5395240187644958,0.746122419834137,0.591278076171875,0.721671462059021,0.0545001875961745,0.05643206615154384,0.11173585711654588,0.050854788749363035,0.27352289961362725
47-49-48-43,47,49,48,43,0.5391425490379333,0.7463195323944092,0.5917304754257202,0.7212280035018921,0.054551907544883246,0.05635883763550915,0.11167644356041376,0.05093583610717092,0.2735230248479771
45-47-44-44,45,47,44,44,0.5376781225204468,0.7470830082893372,0.591278076171875,0.721671462059021,0.054778589890928577,0.05615386120428056,0.11173585711654588,0.050854788749363035,0.27352309696111804
43-46-44-44,43,46,44,44,0.5395240187644958,0.7461231350898743,0.591278076171875,0.721671462059021,0.0545001875961745,0.05643232816677107,0.11173585711654588,0.050854788749363035,0.2735231616288545
43-44-43-45,43,44,43,45,0.5395240187644958,0.746117115020752,0.5911560654640198,0.7217460870742798,0.0545001875961745,0.05643351845267544,0.11174325465546278,0.05084629435981709,0.27352325506412983
43-43-43-45,43,43,43,45,0.5395240187644958,0.746117115020752,0.5911560654640198,0.7217460870742798,0.0545001875961745,0.05643351986105618,0.11174325465546278,0.05084629435981709,0.2735232564725105
43-44-44-44,43,44,44,44,0.5395240187644958,0.746117115020752,0.591278076171875,0.721671462059021,0.0545001875961745,0.05643351845267544,0.11173585711654588,0.050854788749363035,0.2735243519147589
43-43-44-44,43,43,44,44,0.5395240187644958,0.746117115020752,0.591278076171875,0.721671462059021,0.0545001875961745,0.05643351986105618,0.11173585711654588,0.050854788749363035,0.27352435332313957
45-48-44-45,45,48,44,45,0.5376781225204468,0.747119128704071,0.591278076171875,0.7217460870742798,0.054778589890928577,0.056167790685154546,0.11173585711654588,0.05084629435981709,0.2735285320524461
43-45-43-44,43,45,43,44,0.5395240187644958,0.746122419834137,0.5911560654640198,0.721671462059021,0.0545001875961745,0.05643206615154384,0.11174325465546278,0.050854788749363035,0.2735302971525442
45-47-43-44,45,47,43,44,0.5376781225204468,0.7470830082893372,0.5911560654640198,0.721671462059021,0.054778589890928577,0.05615386120428056,0.11174325465546278,0.050854788749363035,0.27353049450003497
43-46-43-44,43,46,43,44,0.5395240187644958,0.7461231350898743,0.5911560654640198,0.721671462059021,0.0545001875961745,0.05643232816677107,0.11174325465546278,0.050854788749363035,0.27353055916777136
43-49-44-43,43,49,44,43,0.5395240187644958,0.7463195323944092,0.591278076171875,0.7212280035018921,0.0545001875961745,0.05635883763550915,0.11173585711654588,0.05093583610717092,0.27353071845540045
47-48-46-43,47,48,46,43,0.5391425490379333,0.747119128704071,0.5906524062156677,0.7212280035018921,0.054551907544883246,0.056167790685154546,0.11187557556415675,0.05093583610717092,0.2735311099013655
43-45-49-43,43,45,49,43,0.5395240187644958,0.746122419834137,0.5918325185775757,0.7212280035018921,0.0545001875961745,0.05643206615154384,0.11166307782829818,0.05093583610717092,0.2735311676831874
45-47-49-43,45,47,49,43,0.5376781225204468,0.7470830082893372,0.5918325185775757,0.7212280035018921,0.054778589890928577,0.05615386120428056,0.11166307782829818,0.05093583610717092,0.2735313650306782
43-46-49-43,43,46,49,43,0.5395240187644958,0.7461231350898743,0.5918325185775757,0.7212280035018921,0.0545001875961745,0.05643232816677107,0.11166307782829818,0.05093583610717092,0.27353142969841465
43-44-43-44,43,44,43,44,0.5395240187644958,0.746117115020752,0.5911560654640198,0.721671462059021,0.0545001875961745,0.05643351845267544,0.11174325465546278,0.050854788749363035,0.27353174945367575
43-43-43-44,43,43,43,44,0.5395240187644958,0.746117115020752,0.5911560654640198,0.721671462059021,0.0545001875961745,0.05643351986105618,0.11174325465546278,0.050854788749363035,0.2735317508620565
43-44-49-43,43,44,49,43,0.5395240187644958,0.746117115020752,0.5918325185775757,0.7212280035018921,0.0545001875961745,0.05643351845267544,0.11166307782829818,0.05093583610717092,0.27353261998431905
43-43-49-43,43,43,49,43,0.5395240187644958,0.746117115020752,0.5918325185775757,0.7212280035018921,0.0545001875961745,0.05643351986105618,0.11166307782829818,0.05093583610717092,0.2735326213926998
45-48-43-45,45,48,43,45,0.5376781225204468,0.747119128704071,0.5911560654640198,0.7217460870742798,0.054778589890928577,0.056167790685154546,0.11174325465546278,0.05084629435981709,0.27353592959136297
45-48-44-44,45,48,44,44,0.5376781225204468,0.747119128704071,0.591278076171875,0.721671462059021,0.054778589890928577,0.056167790685154546,0.11173585711654588,0.050854788749363035,0.273537026441992
43-49-43-43,43,49,43,43,0.5395240187644958,0.7463195323944092,0.5911560654640198,0.7212280035018921,0.0545001875961745,0.05635883763550915,0.11174325465546278,0.05093583610717092,0.2735381159943173
